"PopName" "Year" "Sex" "AgeGroup" "Deaths" "Ex"
"1963" "Sachsen" 2019 "f" 65 1223 152497.5
"1964" "Sachsen" 2019 "f" 70 1319 104909
"1965" "Sachsen" 2019 "f" 75 3197 141591.5
"1966" "Sachsen" 2019 "f" 80 5217 115905
"1967" "Sachsen" 2019 "f" 85 6230 61450.5
"1968" "Sachsen" 2019 "f" 90 8290 38131
"1969" "Sachsen" 2019 "m" 0 54 17976
"1970" "Sachsen" 2019 "m" 1 43 346984
"1971" "Sachsen" 2019 "m" 20 102 191813
"1972" "Sachsen" 2019 "m" 30 95 144072
"1973" "Sachsen" 2019 "m" 35 145 140309
"1974" "Sachsen" 2019 "m" 40 202 124671
"1975" "Sachsen" 2019 "m" 45 366 130124
"1976" "Sachsen" 2019 "m" 50 770 152140
"1977" "Sachsen" 2019 "m" 55 1373 161544.5
"1978" "Sachsen" 2019 "m" 60 1890 141084.5
"1979" "Sachsen" 2019 "m" 65 2709 136857.5
"1980" "Sachsen" 2019 "m" 70 2376 87699.5
"1981" "Sachsen" 2019 "m" 75 4411 108907
"1982" "Sachsen" 2019 "m" 80 5301 78885.5
"1983" "Sachsen" 2019 "m" 85 4291 32818.5
"1984" "Sachsen" 2019 "m" 90 3115 12284.5
"1985" "Sachsen" 2020 "f" 0 31 16498.5
"1986" "Sachsen" 2020 "f" 1 26 330240
"1987" "Sachsen" 2020 "f" 20 33 166821.5
"1988" "Sachsen" 2020 "f" 30 57 130631
"1989" "Sachsen" 2020 "f" 35 65 126436
"1990" "Sachsen" 2020 "f" 40 78 115897
"1991" "Sachsen" 2020 "f" 45 157 109650.5
"1992" "Sachsen" 2020 "f" 50 294 138245
"1993" "Sachsen" 2020 "f" 55 588 160648
"1994" "Sachsen" 2020 "f" 60 815 148665.5
"1995" "Sachsen" 2020 "f" 65 1365 153433.5
"1996" "Sachsen" 2020 "f" 70 1424 108968.5
"1997" "Sachsen" 2020 "f" 75 3157 131648
"1998" "Sachsen" 2020 "f" 80 6056 121325.5
"1999" "Sachsen" 2020 "f" 85 7065 63781.5
"2000" "Sachsen" 2020 "f" 90 9872 38692
"2001" "Sachsen" 2020 "m" 0 33 17337.5
"2002" "Sachsen" 2020 "m" 1 45 348713
"2003" "Sachsen" 2020 "m" 20 92 184041
"2004" "Sachsen" 2020 "m" 30 111 143931
"2005" "Sachsen" 2020 "m" 35 152 140867
"2006" "Sachsen" 2020 "m" 40 226 130128.5
"2007" "Sachsen" 2020 "m" 45 344 124158.5
"2008" "Sachsen" 2020 "m" 50 746 147554.5
"2009" "Sachsen" 2020 "m" 55 1490 162226
"2010" "Sachsen" 2020 "m" 60 1933 142102
"2011" "Sachsen" 2020 "m" 65 2965 137468
"2012" "Sachsen" 2020 "m" 70 2699 91599.5
"2013" "Sachsen" 2020 "m" 75 4494 101174.5
"2014" "Sachsen" 2020 "m" 80 6438 83112.5
"2015" "Sachsen" 2020 "m" 85 5316 35421
"2016" "Sachsen" 2020 "m" 90 3925 13039.5
"2017" "Sachsen" 2021 "f" 0 38 15974
"2018" "Sachsen" 2021 "f" 1 34 332268.5
"2019" "Sachsen" 2021 "f" 20 26 164640.5
"2020" "Sachsen" 2021 "f" 30 58 126691.5
"2021" "Sachsen" 2021 "f" 35 75 127865
"2022" "Sachsen" 2021 "f" 40 105 120679
"2023" "Sachsen" 2021 "f" 45 151 104979
"2024" "Sachsen" 2021 "f" 50 335 133597
"2025" "Sachsen" 2021 "f" 55 595 158670.5
"2026" "Sachsen" 2021 "f" 60 934 150111.5
"2027" "Sachsen" 2021 "f" 65 1452 151239
"2028" "Sachsen" 2021 "f" 70 1698 121036
"2029" "Sachsen" 2021 "f" 75 3127 116303
"2030" "Sachsen" 2021 "f" 80 6372 125034
"2031" "Sachsen" 2021 "f" 85 7213 66797
"2032" "Sachsen" 2021 "f" 90 9496 38131
"2033" "Sachsen" 2021 "m" 0 43 16903
"2034" "Sachsen" 2021 "m" 1 60 350009.5
"2035" "Sachsen" 2021 "m" 20 91 181602
"2036" "Sachsen" 2021 "m" 30 91 139248.5
"2037" "Sachsen" 2021 "m" 35 161 141461.5
"2038" "Sachsen" 2021 "m" 40 239 135355.5
"2039" "Sachsen" 2021 "m" 45 355 118693
"2040" "Sachsen" 2021 "m" 50 793 144351.5
"2041" "Sachsen" 2021 "m" 55 1491 161093.5
"2042" "Sachsen" 2021 "m" 60 2345 143944.5
"2043" "Sachsen" 2021 "m" 65 3237 135487
"2044" "Sachsen" 2021 "m" 70 3364 101725
"2045" "Sachsen" 2021 "m" 75 4207 88928.5
"2046" "Sachsen" 2021 "m" 80 6847 85781
"2047" "Sachsen" 2021 "m" 85 5435 38028.5
"2048" "Sachsen" 2021 "m" 90 3905 13342.5
"2049" "Sachsen" 2022 "f" 0 42 15042
"2050" "Sachsen" 2022 "f" 1 26 338816
"2051" "Sachsen" 2022 "f" 20 26 169219.5
"2052" "Sachsen" 2022 "f" 30 42 118926.5
"2053" "Sachsen" 2022 "f" 35 86 131846.5
"2054" "Sachsen" 2022 "f" 40 90 125310.5
"2055" "Sachsen" 2022 "f" 45 119 105185.5
"2056" "Sachsen" 2022 "f" 50 303 129333.5
"2057" "Sachsen" 2022 "f" 55 597 155436.5
"2058" "Sachsen" 2022 "f" 60 907 153576
"2059" "Sachsen" 2022 "f" 65 1360 148720
"2060" "Sachsen" 2022 "f" 70 1767 132404
"2061" "Sachsen" 2022 "f" 75 2590 105814
"2062" "Sachsen" 2022 "f" 80 5904 125284
"2063" "Sachsen" 2022 "f" 85 6977 70846
"2064" "Sachsen" 2022 "f" 90 9217 37106
"2065" "Sachsen" 2022 "m" 0 32 15903
"2066" "Sachsen" 2022 "m" 1 36 357111.5
"2067" "Sachsen" 2022 "m" 20 102 186685
"2068" "Sachsen" 2022 "m" 30 93 129946.5
"2069" "Sachsen" 2022 "m" 35 159 143259
"2070" "Sachsen" 2022 "m" 40 242 139513.5
"2071" "Sachsen" 2022 "m" 45 305 117543.5
"2072" "Sachsen" 2022 "m" 50 749 141022.5
"2073" "Sachsen" 2022 "m" 55 1387 158179
"2074" "Sachsen" 2022 "m" 60 2009 147637.5
"2075" "Sachsen" 2022 "m" 65 2860 132989.5
"2076" "Sachsen" 2022 "m" 70 3370 110912.5
"2077" "Sachsen" 2022 "m" 75 3660 80582.5
"2078" "Sachsen" 2022 "m" 80 5888 86047.5
"2079" "Sachsen" 2022 "m" 85 5346 40927.5
"2080" "Sachsen" 2022 "m" 90 3775 13450
"2081" "SachsenAnhalt" 2018 "f" 0 15 8586.5
"2082" "SachsenAnhalt" 2018 "f" 1 24 163559
"2083" "SachsenAnhalt" 2018 "f" 20 23 90227.5
"2084" "SachsenAnhalt" 2018 "f" 30 23 63695.5
"2085" "SachsenAnhalt" 2018 "f" 35 36 61639.5
"2086" "SachsenAnhalt" 2018 "f" 40 44 53375
"2087" "SachsenAnhalt" 2018 "f" 45 101 70684
"2088" "SachsenAnhalt" 2018 "f" 50 258 90312.5
"2089" "SachsenAnhalt" 2018 "f" 55 455 97277.5
"2090" "SachsenAnhalt" 2018 "f" 60 612 90332.5
"2091" "SachsenAnhalt" 2018 "f" 65 835 83254
"2092" "SachsenAnhalt" 2018 "f" 70 938 60963
"2093" "SachsenAnhalt" 2018 "f" 75 2207 81280.5
"2094" "SachsenAnhalt" 2018 "f" 80 3266 60075.5
"2095" "SachsenAnhalt" 2018 "f" 85 3681 32149
"2096" "SachsenAnhalt" 2018 "f" 90 4240 17512
"2097" "SachsenAnhalt" 2018 "m" 0 34 8994
"2098" "SachsenAnhalt" 2018 "m" 1 36 176479
"2099" "SachsenAnhalt" 2018 "m" 20 57 103607
"2100" "SachsenAnhalt" 2018 "m" 30 64 71519.5
"2101" "SachsenAnhalt" 2018 "m" 35 92 70221
"2102" "SachsenAnhalt" 2018 "m" 40 158 60231.5
"2103" "SachsenAnhalt" 2018 "m" 45 262 76883
"2104" "SachsenAnhalt" 2018 "m" 50 563 93283.5
"2105" "SachsenAnhalt" 2018 "m" 55 1014 96924
"2106" "SachsenAnhalt" 2018 "m" 60 1346 86103
"2107" "SachsenAnhalt" 2018 "m" 65 1678 74815.5
"2108" "SachsenAnhalt" 2018 "m" 70 1692 50901.5
"2109" "SachsenAnhalt" 2018 "m" 75 3039 62165.5
"2110" "SachsenAnhalt" 2018 "m" 80 3065 38343
"2111" "SachsenAnhalt" 2018 "m" 85 2311 15391
"2112" "SachsenAnhalt" 2018 "m" 90 1316 4915.5
"2113" "SachsenAnhalt" 2019 "f" 0 14 8276
"2114" "SachsenAnhalt" 2019 "f" 1 19 164719.5
"2115" "SachsenAnhalt" 2019 "f" 20 17 85524
"2116" "SachsenAnhalt" 2019 "f" 30 28 64277
"2117" "SachsenAnhalt" 2019 "f" 35 42 62490.5
"2118" "SachsenAnhalt" 2019 "f" 40 45 55064
"2119" "SachsenAnhalt" 2019 "f" 45 106 65447.5
"2120" "SachsenAnhalt" 2019 "f" 50 265 86253
"2121" "SachsenAnhalt" 2019 "f" 55 435 98090.5
"2122" "SachsenAnhalt" 2019 "f" 60 617 90099.5
"2123" "SachsenAnhalt" 2019 "f" 65 874 86473.5
"2124" "SachsenAnhalt" 2019 "f" 70 896 59614
"2125" "SachsenAnhalt" 2019 "f" 75 2045 77745
"2126" "SachsenAnhalt" 2019 "f" 80 3251 63488
"2127" "SachsenAnhalt" 2019 "f" 85 3424 32578.5
"2128" "SachsenAnhalt" 2019 "f" 90 3986 18140.5
"2129" "SachsenAnhalt" 2019 "m" 0 23 8652.5
"2130" "SachsenAnhalt" 2019 "m" 1 38 176892
"2131" "SachsenAnhalt" 2019 "m" 20 56 97862.5
"2132" "SachsenAnhalt" 2019 "m" 30 57 71504
"2133" "SachsenAnhalt" 2019 "m" 35 89 70598.5
"2134" "SachsenAnhalt" 2019 "m" 40 119 62068
"2135" "SachsenAnhalt" 2019 "m" 45 230 71684.5
"2136" "SachsenAnhalt" 2019 "m" 50 538 89601.5
"2137" "SachsenAnhalt" 2019 "m" 55 981 98062
"2138" "SachsenAnhalt" 2019 "m" 60 1314 86003
"2139" "SachsenAnhalt" 2019 "m" 65 1699 78002
"2140" "SachsenAnhalt" 2019 "m" 70 1488 49769.5
"2141" "SachsenAnhalt" 2019 "m" 75 2707 59686
"2142" "SachsenAnhalt" 2019 "m" 80 3223 41326.5
"2143" "SachsenAnhalt" 2019 "m" 85 2259 16191
"2144" "SachsenAnhalt" 2019 "m" 90 1414 5367
"2145" "SachsenAnhalt" 2020 "f" 0 28 7937
"2146" "SachsenAnhalt" 2020 "f" 1 12 165410.5
"2147" "SachsenAnhalt" 2020 "f" 20 16 81375.5
"2148" "SachsenAnhalt" 2020 "f" 30 24 64313
"2149" "SachsenAnhalt" 2020 "f" 35 48 63057.5
"2150" "SachsenAnhalt" 2020 "f" 40 52 57562
"2151" "SachsenAnhalt" 2020 "f" 45 101 60357.5
"2152" "SachsenAnhalt" 2020 "f" 50 221 82474.5
"2153" "SachsenAnhalt" 2020 "f" 55 440 97582
"2154" "SachsenAnhalt" 2020 "f" 60 600 90675
"2155" "SachsenAnhalt" 2020 "f" 65 872 87655
"2156" "SachsenAnhalt" 2020 "f" 70 991 62473
"2157" "SachsenAnhalt" 2020 "f" 75 1861 71289.5
"2158" "SachsenAnhalt" 2020 "f" 80 3373 66297
"2159" "SachsenAnhalt" 2020 "f" 85 3637 34307.5
"2160" "SachsenAnhalt" 2020 "f" 90 4394 18738
"2161" "SachsenAnhalt" 2020 "m" 0 36 8393
"2162" "SachsenAnhalt" 2020 "m" 1 27 176628
"2163" "SachsenAnhalt" 2020 "m" 20 60 93478
"2164" "SachsenAnhalt" 2020 "m" 30 61 71189
"2165" "SachsenAnhalt" 2020 "m" 35 90 70675.5
"2166" "SachsenAnhalt" 2020 "m" 40 120 64746
"2167" "SachsenAnhalt" 2020 "m" 45 227 66627.5
"2168" "SachsenAnhalt" 2020 "m" 50 542 86239
"2169" "SachsenAnhalt" 2020 "m" 55 972 97713
"2170" "SachsenAnhalt" 2020 "m" 60 1350 86468.5
"2171" "SachsenAnhalt" 2020 "m" 65 1760 79575.5
"2172" "SachsenAnhalt" 2020 "m" 70 1609 52431
"2173" "SachsenAnhalt" 2020 "m" 75 2616 54669.5
"2174" "SachsenAnhalt" 2020 "m" 80 3458 44003.5
"2175" "SachsenAnhalt" 2020 "m" 85 2561 17604.5
"2176" "SachsenAnhalt" 2020 "m" 90 1645 5787
"2177" "SachsenAnhalt" 2021 "f" 0 20 7752.5
"2178" "SachsenAnhalt" 2021 "f" 1 20 166004
"2179" "SachsenAnhalt" 2021 "f" 20 20 79953.5
"2180" "SachsenAnhalt" 2021 "f" 30 29 62365.5
"2181" "SachsenAnhalt" 2021 "f" 35 55 63702.5
"2182" "SachsenAnhalt" 2021 "f" 40 72 60300
"2183" "SachsenAnhalt" 2021 "f" 45 101 55838.5
"2184" "SachsenAnhalt" 2021 "f" 50 248 79269.5
"2185" "SachsenAnhalt" 2021 "f" 55 458 95877
"2186" "SachsenAnhalt" 2021 "f" 60 658 91558
"2187" "SachsenAnhalt" 2021 "f" 65 949 87937.5
"2188" "SachsenAnhalt" 2021 "f" 70 1164 68343
"2189" "SachsenAnhalt" 2021 "f" 75 1830 62908.5
"2190" "SachsenAnhalt" 2021 "f" 80 3720 68258
"2191" "SachsenAnhalt" 2021 "f" 85 4126 36145.5
"2192" "SachsenAnhalt" 2021 "f" 90 4678 18886
"2193" "SachsenAnhalt" 2021 "m" 0 34 8269.5
"2194" "SachsenAnhalt" 2021 "m" 1 36 176749
"2195" "SachsenAnhalt" 2021 "m" 20 48 91916
"2196" "SachsenAnhalt" 2021 "m" 30 67 68789.5
"2197" "SachsenAnhalt" 2021 "m" 35 121 70949.5
"2198" "SachsenAnhalt" 2021 "m" 40 165 67594
"2199" "SachsenAnhalt" 2021 "m" 45 217 62058.5
"2200" "SachsenAnhalt" 2021 "m" 50 543 83460
"2201" "SachsenAnhalt" 2021 "m" 55 1105 96130
"2202" "SachsenAnhalt" 2021 "m" 60 1496 87736.5
"2203" "SachsenAnhalt" 2021 "m" 65 2042 79831.5
"2204" "SachsenAnhalt" 2021 "m" 70 2022 57431
"2205" "SachsenAnhalt" 2021 "m" 75 2507 48028
"2206" "SachsenAnhalt" 2021 "m" 80 3861 45981
"2207" "SachsenAnhalt" 2021 "m" 85 3025 18940.5
"2208" "SachsenAnhalt" 2021 "m" 90 1852 6004.5
"2209" "SachsenAnhalt" 2022 "f" 0 24 7414
"2210" "SachsenAnhalt" 2022 "f" 1 22 169386
"2211" "SachsenAnhalt" 2022 "f" 20 21 82031.5
"2212" "SachsenAnhalt" 2022 "f" 30 33 58717.5
"2213" "SachsenAnhalt" 2022 "f" 35 38 65933.5
"2214" "SachsenAnhalt" 2022 "f" 40 76 62995.5
"2215" "SachsenAnhalt" 2022 "f" 45 97 54217.5
"2216" "SachsenAnhalt" 2022 "f" 50 219 76094
"2217" "SachsenAnhalt" 2022 "f" 55 398 93408
"2218" "SachsenAnhalt" 2022 "f" 60 661 93497.5
"2219" "SachsenAnhalt" 2022 "f" 65 979 87830.5
"2220" "SachsenAnhalt" 2022 "f" 70 1237 73764
"2221" "SachsenAnhalt" 2022 "f" 75 1715 57344.5
"2222" "SachsenAnhalt" 2022 "f" 80 3738 68269.5
"2223" "SachsenAnhalt" 2022 "f" 85 4290 38006.5
"2224" "SachsenAnhalt" 2022 "f" 90 4769 18611
"2225" "SachsenAnhalt" 2022 "m" 0 25 7861.5
"2226" "SachsenAnhalt" 2022 "m" 1 37 180423.5
"2227" "SachsenAnhalt" 2022 "m" 20 58 94547.5
"2228" "SachsenAnhalt" 2022 "m" 30 79 64210
"2229" "SachsenAnhalt" 2022 "m" 35 117 72102
"2230" "SachsenAnhalt" 2022 "m" 40 163 70013.5
"2231" "SachsenAnhalt" 2022 "m" 45 211 59918
"2232" "SachsenAnhalt" 2022 "m" 50 484 80505.5
"2233" "SachsenAnhalt" 2022 "m" 55 980 93746
"2234" "SachsenAnhalt" 2022 "m" 60 1455 89810
"2235" "SachsenAnhalt" 2022 "m" 65 1998 79262.5
"2236" "SachsenAnhalt" 2022 "m" 70 2051 61816.5
"2237" "SachsenAnhalt" 2022 "m" 75 2344 43725.5
"2238" "SachsenAnhalt" 2022 "m" 80 3860 46188
"2239" "SachsenAnhalt" 2022 "m" 85 3124 20269
"2240" "SachsenAnhalt" 2022 "m" 90 1978 6028
"2241" "SchleswigHolstein" 2018 "f" 0 49 12310
"2242" "SchleswigHolstein" 2018 "f" 1 39 247441.5
"2243" "SchleswigHolstein" 2018 "f" 20 24 153523.5
"2244" "SchleswigHolstein" 2018 "f" 30 32 79498.5
"2245" "SchleswigHolstein" 2018 "f" 35 48 84515.5
"2246" "SchleswigHolstein" 2018 "f" 40 59 83025
"2247" "SchleswigHolstein" 2018 "f" 45 154 105638.5
"2248" "SchleswigHolstein" 2018 "f" 50 317 130125.5
"2249" "SchleswigHolstein" 2018 "f" 55 516 115487.5
"2250" "SchleswigHolstein" 2018 "f" 60 687 95612.5
"2251" "SchleswigHolstein" 2018 "f" 65 975 87749
"2252" "SchleswigHolstein" 2018 "f" 70 1244 75855.5
"2253" "SchleswigHolstein" 2018 "f" 75 2287 87929
"2254" "SchleswigHolstein" 2018 "f" 80 3153 64128.5
"2255" "SchleswigHolstein" 2018 "f" 85 3488 31672
"2256" "SchleswigHolstein" 2018 "f" 90 5006 20758.5
"2257" "SchleswigHolstein" 2018 "m" 0 53 12926
"2258" "SchleswigHolstein" 2018 "m" 1 41 262335
"2259" "SchleswigHolstein" 2018 "m" 20 91 168495.5
"2260" "SchleswigHolstein" 2018 "m" 30 51 82386.5
"2261" "SchleswigHolstein" 2018 "m" 35 81 81786.5
"2262" "SchleswigHolstein" 2018 "m" 40 123 80502.5
"2263" "SchleswigHolstein" 2018 "m" 45 270 103694.5
"2264" "SchleswigHolstein" 2018 "m" 50 587 128531.5
"2265" "SchleswigHolstein" 2018 "m" 55 883 112472
"2266" "SchleswigHolstein" 2018 "m" 60 1130 89834
"2267" "SchleswigHolstein" 2018 "m" 65 1507 81184
"2268" "SchleswigHolstein" 2018 "m" 70 1859 67260
"2269" "SchleswigHolstein" 2018 "m" 75 3231 74126
"2270" "SchleswigHolstein" 2018 "m" 80 3496 47643
"2271" "SchleswigHolstein" 2018 "m" 85 2555 17685.5
"2272" "SchleswigHolstein" 2018 "m" 90 1885 7133.5
"2273" "SchleswigHolstein" 2019 "f" 0 28 12196
"2274" "SchleswigHolstein" 2019 "f" 1 29 247276
"2275" "SchleswigHolstein" 2019 "f" 20 24 152803
"2276" "SchleswigHolstein" 2019 "f" 30 25 80991
"2277" "SchleswigHolstein" 2019 "f" 35 46 84994
"2278" "SchleswigHolstein" 2019 "f" 40 82 83683
"2279" "SchleswigHolstein" 2019 "f" 45 140 98217
"2280" "SchleswigHolstein" 2019 "f" 50 303 129254
"2281" "SchleswigHolstein" 2019 "f" 55 517 119970.5
"2282" "SchleswigHolstein" 2019 "f" 60 661 98457.5
"2283" "SchleswigHolstein" 2019 "f" 65 916 87916
"2284" "SchleswigHolstein" 2019 "f" 70 1182 75879.5
"2285" "SchleswigHolstein" 2019 "f" 75 2209 84719.5
"2286" "SchleswigHolstein" 2019 "f" 80 3272 69402
"2287" "SchleswigHolstein" 2019 "f" 85 3268 32448.5
"2288" "SchleswigHolstein" 2019 "f" 90 4707 20865
"2289" "SchleswigHolstein" 2019 "m" 0 49 12817.5
"2290" "SchleswigHolstein" 2019 "m" 1 46 261466
"2291" "SchleswigHolstein" 2019 "m" 20 85 167621
"2292" "SchleswigHolstein" 2019 "m" 30 56 84952
"2293" "SchleswigHolstein" 2019 "m" 35 69 82572.5
"2294" "SchleswigHolstein" 2019 "m" 40 120 80958
"2295" "SchleswigHolstein" 2019 "m" 45 236 95901
"2296" "SchleswigHolstein" 2019 "m" 50 557 127239
"2297" "SchleswigHolstein" 2019 "m" 55 884 116891
"2298" "SchleswigHolstein" 2019 "m" 60 1162 92862
"2299" "SchleswigHolstein" 2019 "m" 65 1489 80907
"2300" "SchleswigHolstein" 2019 "m" 70 1818 67249.5
"2301" "SchleswigHolstein" 2019 "m" 75 2933 71324.5
"2302" "SchleswigHolstein" 2019 "m" 80 3663 52013
"2303" "SchleswigHolstein" 2019 "m" 85 2474 18766
"2304" "SchleswigHolstein" 2019 "m" 90 1910 7630
"2305" "SchleswigHolstein" 2020 "f" 0 38 12057.5
"2306" "SchleswigHolstein" 2020 "f" 1 19 246583.5
"2307" "SchleswigHolstein" 2020 "f" 20 22 151750
"2308" "SchleswigHolstein" 2020 "f" 30 26 82750
"2309" "SchleswigHolstein" 2020 "f" 35 43 84918
"2310" "SchleswigHolstein" 2020 "f" 40 103 85239
"2311" "SchleswigHolstein" 2020 "f" 45 125 92512
"2312" "SchleswigHolstein" 2020 "f" 50 296 126188
"2313" "SchleswigHolstein" 2020 "f" 55 506 123891.5
"2314" "SchleswigHolstein" 2020 "f" 60 680 102005
"2315" "SchleswigHolstein" 2020 "f" 65 858 88483.5
"2316" "SchleswigHolstein" 2020 "f" 70 1271 78328
"2317" "SchleswigHolstein" 2020 "f" 75 1959 78959.5
"2318" "SchleswigHolstein" 2020 "f" 80 3488 73186
"2319" "SchleswigHolstein" 2020 "f" 85 3356 35136.5
"2320" "SchleswigHolstein" 2020 "f" 90 4692 21070
"2321" "SchleswigHolstein" 2020 "m" 0 40 12601
"2322" "SchleswigHolstein" 2020 "m" 1 49 260309
"2323" "SchleswigHolstein" 2020 "m" 20 87 166618.5
"2324" "SchleswigHolstein" 2020 "m" 30 55 87439
"2325" "SchleswigHolstein" 2020 "m" 35 106 83217
"2326" "SchleswigHolstein" 2020 "m" 40 140 82036.5
"2327" "SchleswigHolstein" 2020 "m" 45 225 89771.5
"2328" "SchleswigHolstein" 2020 "m" 50 501 123889.5
"2329" "SchleswigHolstein" 2020 "m" 55 795 120797
"2330" "SchleswigHolstein" 2020 "m" 60 1140 96521
"2331" "SchleswigHolstein" 2020 "m" 65 1478 80871.5
"2332" "SchleswigHolstein" 2020 "m" 70 1914 69514
"2333" "SchleswigHolstein" 2020 "m" 75 2815 66080.5
"2334" "SchleswigHolstein" 2020 "m" 80 3753 55434.5
"2335" "SchleswigHolstein" 2020 "m" 85 2649 21034.5
"2336" "SchleswigHolstein" 2020 "m" 90 1963 8131
"2337" "SchleswigHolstein" 2021 "f" 0 30 12208.5
"2338" "SchleswigHolstein" 2021 "f" 1 25 246291
"2339" "SchleswigHolstein" 2021 "f" 20 33 150841.5
"2340" "SchleswigHolstein" 2021 "f" 30 38 84417
"2341" "SchleswigHolstein" 2021 "f" 35 53 85009
"2342" "SchleswigHolstein" 2021 "f" 40 89 86888
"2343" "SchleswigHolstein" 2021 "f" 45 127 88660
"2344" "SchleswigHolstein" 2021 "f" 50 302 121436
"2345" "SchleswigHolstein" 2021 "f" 55 561 127215.5
"2346" "SchleswigHolstein" 2021 "f" 60 718 106243.5
"2347" "SchleswigHolstein" 2021 "f" 65 942 89350
"2348" "SchleswigHolstein" 2021 "f" 70 1351 81404
"2349" "SchleswigHolstein" 2021 "f" 75 1986 72696
"2350" "SchleswigHolstein" 2021 "f" 80 3596 75824
"2351" "SchleswigHolstein" 2021 "f" 85 3815 38311.5
"2352" "SchleswigHolstein" 2021 "f" 90 4749 21288
"2353" "SchleswigHolstein" 2021 "m" 0 46 12794.5
"2354" "SchleswigHolstein" 2021 "m" 1 43 260040
"2355" "SchleswigHolstein" 2021 "m" 20 86 165148.5
"2356" "SchleswigHolstein" 2021 "m" 30 50 89496
"2357" "SchleswigHolstein" 2021 "m" 35 81 84177.5
"2358" "SchleswigHolstein" 2021 "m" 40 130 83510.5
"2359" "SchleswigHolstein" 2021 "m" 45 186 85532
"2360" "SchleswigHolstein" 2021 "m" 50 539 118955.5
"2361" "SchleswigHolstein" 2021 "m" 55 915 123768.5
"2362" "SchleswigHolstein" 2021 "m" 60 1112 100765
"2363" "SchleswigHolstein" 2021 "m" 65 1515 81380
"2364" "SchleswigHolstein" 2021 "m" 70 1946 72278
"2365" "SchleswigHolstein" 2021 "m" 75 2576 60341.5
"2366" "SchleswigHolstein" 2021 "m" 80 3965 57963.5
"2367" "SchleswigHolstein" 2021 "m" 85 3102 23658.5
"2368" "SchleswigHolstein" 2021 "m" 90 2085 8547
"2369" "SchleswigHolstein" 2022 "f" 0 34 12046.5
"2370" "SchleswigHolstein" 2022 "f" 1 31 249697
"2371" "SchleswigHolstein" 2022 "f" 20 32 151194
"2372" "SchleswigHolstein" 2022 "f" 30 29 85862
"2373" "SchleswigHolstein" 2022 "f" 35 55 86542.5
"2374" "SchleswigHolstein" 2022 "f" 40 77 89131
"2375" "SchleswigHolstein" 2022 "f" 45 142 86995.5
"2376" "SchleswigHolstein" 2022 "f" 50 261 115643.5
"2377" "SchleswigHolstein" 2022 "f" 55 504 130058
"2378" "SchleswigHolstein" 2022 "f" 60 793 110765
"2379" "SchleswigHolstein" 2022 "f" 65 1011 91376.5
"2380" "SchleswigHolstein" 2022 "f" 70 1470 82891
"2381" "SchleswigHolstein" 2022 "f" 75 2099 69632.5
"2382" "SchleswigHolstein" 2022 "f" 80 3976 76026.5
"2383" "SchleswigHolstein" 2022 "f" 85 4370 41644
"2384" "SchleswigHolstein" 2022 "f" 90 5492 20965.5
"2385" "SchleswigHolstein" 2022 "m" 0 34 12755
"2386" "SchleswigHolstein" 2022 "m" 1 40 263564
"2387" "SchleswigHolstein" 2022 "m" 20 77 164634
"2388" "SchleswigHolstein" 2022 "m" 30 62 90666
"2389" "SchleswigHolstein" 2022 "m" 35 88 86402.5
"2390" "SchleswigHolstein" 2022 "m" 40 129 85336
"2391" "SchleswigHolstein" 2022 "m" 45 197 83304.5
"2392" "SchleswigHolstein" 2022 "m" 50 494 112264.5
"2393" "SchleswigHolstein" 2022 "m" 55 943 126116.5
"2394" "SchleswigHolstein" 2022 "m" 60 1347 105233.5
"2395" "SchleswigHolstein" 2022 "m" 65 1628 82713.5
"2396" "SchleswigHolstein" 2022 "m" 70 2247 73256.5
"2397" "SchleswigHolstein" 2022 "m" 75 2546 57674.5
"2398" "SchleswigHolstein" 2022 "m" 80 4387 58123
"2399" "SchleswigHolstein" 2022 "m" 85 3644 26454.5
"2400" "SchleswigHolstein" 2022 "m" 90 2458 8668
"2401" "Thueringen" 2018 "f" 0 27 8638
"2402" "Thueringen" 2018 "f" 1 18 164585
"2403" "Thueringen" 2018 "f" 20 27 88637.5
"2404" "Thueringen" 2018 "f" 30 29 63464.5
"2405" "Thueringen" 2018 "f" 35 29 62725.5
"2406" "Thueringen" 2018 "f" 40 52 54081.5
"2407" "Thueringen" 2018 "f" 45 104 67163
"2408" "Thueringen" 2018 "f" 50 206 84556
"2409" "Thueringen" 2018 "f" 55 376 92526
"2410" "Thueringen" 2018 "f" 60 511 86557
"2411" "Thueringen" 2018 "f" 65 710 79392.5
"2412" "Thueringen" 2018 "f" 70 794 57068.5
"2413" "Thueringen" 2018 "f" 75 1986 75057
"2414" "Thueringen" 2018 "f" 80 2941 54374.5
"2415" "Thueringen" 2018 "f" 85 3319 29126
"2416" "Thueringen" 2018 "f" 90 3871 16313.5
"2417" "Thueringen" 2018 "m" 0 25 9083
"2418" "Thueringen" 2018 "m" 1 19 175885.5
"2419" "Thueringen" 2018 "m" 20 51 99812.5
"2420" "Thueringen" 2018 "m" 30 55 71944.5
"2421" "Thueringen" 2018 "m" 35 77 71298
"2422" "Thueringen" 2018 "m" 40 102 61185
"2423" "Thueringen" 2018 "m" 45 239 74556.5
"2424" "Thueringen" 2018 "m" 50 463 87151.5
"2425" "Thueringen" 2018 "m" 55 792 92436.5
