"PopName" "Year" "Sex" "AgeGroup" "Deaths"
"2271" "SachsenAnhalt" 2018 "m" 85 2311
"2272" "SachsenAnhalt" 2018 "m" 90 1316
"2273" "SachsenAnhalt" 2019 "f" 0 14
"2274" "SachsenAnhalt" 2019 "f" 1 19
"2275" "SachsenAnhalt" 2019 "f" 20 17
"2276" "SachsenAnhalt" 2019 "f" 30 28
"2277" "SachsenAnhalt" 2019 "f" 35 42
"2278" "SachsenAnhalt" 2019 "f" 40 45
"2279" "SachsenAnhalt" 2019 "f" 45 106
"2280" "SachsenAnhalt" 2019 "f" 50 265
"2281" "SachsenAnhalt" 2019 "f" 55 435
"2282" "SachsenAnhalt" 2019 "f" 60 617
"2283" "SachsenAnhalt" 2019 "f" 65 874
"2284" "SachsenAnhalt" 2019 "f" 70 896
"2285" "SachsenAnhalt" 2019 "f" 75 2045
"2286" "SachsenAnhalt" 2019 "f" 80 3251
"2287" "SachsenAnhalt" 2019 "f" 85 3424
"2288" "SachsenAnhalt" 2019 "f" 90 3986
"2289" "SachsenAnhalt" 2019 "m" 0 23
"2290" "SachsenAnhalt" 2019 "m" 1 38
"2291" "SachsenAnhalt" 2019 "m" 20 56
"2292" "SachsenAnhalt" 2019 "m" 30 57
"2293" "SachsenAnhalt" 2019 "m" 35 89
"2294" "SachsenAnhalt" 2019 "m" 40 119
"2295" "SachsenAnhalt" 2019 "m" 45 230
"2296" "SachsenAnhalt" 2019 "m" 50 538
"2297" "SachsenAnhalt" 2019 "m" 55 981
"2298" "SachsenAnhalt" 2019 "m" 60 1314
"2299" "SachsenAnhalt" 2019 "m" 65 1699
"2300" "SachsenAnhalt" 2019 "m" 70 1488
"2301" "SachsenAnhalt" 2019 "m" 75 2707
"2302" "SachsenAnhalt" 2019 "m" 80 3223
"2303" "SachsenAnhalt" 2019 "m" 85 2259
"2304" "SachsenAnhalt" 2019 "m" 90 1414
"2305" "SachsenAnhalt" 2020 "f" 0 28
"2306" "SachsenAnhalt" 2020 "f" 1 12
"2307" "SachsenAnhalt" 2020 "f" 20 16
"2308" "SachsenAnhalt" 2020 "f" 30 24
"2309" "SachsenAnhalt" 2020 "f" 35 48
"2310" "SachsenAnhalt" 2020 "f" 40 52
"2311" "SachsenAnhalt" 2020 "f" 45 101
"2312" "SachsenAnhalt" 2020 "f" 50 221
"2313" "SachsenAnhalt" 2020 "f" 55 440
"2314" "SachsenAnhalt" 2020 "f" 60 600
"2315" "SachsenAnhalt" 2020 "f" 65 872
"2316" "SachsenAnhalt" 2020 "f" 70 991
"2317" "SachsenAnhalt" 2020 "f" 75 1861
"2318" "SachsenAnhalt" 2020 "f" 80 3373
"2319" "SachsenAnhalt" 2020 "f" 85 3637
"2320" "SachsenAnhalt" 2020 "f" 90 4394
"2321" "SachsenAnhalt" 2020 "m" 0 36
"2322" "SachsenAnhalt" 2020 "m" 1 27
"2323" "SachsenAnhalt" 2020 "m" 20 60
"2324" "SachsenAnhalt" 2020 "m" 30 61
"2325" "SachsenAnhalt" 2020 "m" 35 90
"2326" "SachsenAnhalt" 2020 "m" 40 120
"2327" "SachsenAnhalt" 2020 "m" 45 227
"2328" "SachsenAnhalt" 2020 "m" 50 542
"2329" "SachsenAnhalt" 2020 "m" 55 972
"2330" "SachsenAnhalt" 2020 "m" 60 1350
"2331" "SachsenAnhalt" 2020 "m" 65 1760
"2332" "SachsenAnhalt" 2020 "m" 70 1609
"2333" "SachsenAnhalt" 2020 "m" 75 2616
"2334" "SachsenAnhalt" 2020 "m" 80 3458
"2335" "SachsenAnhalt" 2020 "m" 85 2561
"2336" "SachsenAnhalt" 2020 "m" 90 1645
"2337" "SachsenAnhalt" 2021 "f" 0 20
"2338" "SachsenAnhalt" 2021 "f" 1 20
"2339" "SachsenAnhalt" 2021 "f" 20 20
"2340" "SachsenAnhalt" 2021 "f" 30 29
"2341" "SachsenAnhalt" 2021 "f" 35 55
"2342" "SachsenAnhalt" 2021 "f" 40 72
"2343" "SachsenAnhalt" 2021 "f" 45 101
"2344" "SachsenAnhalt" 2021 "f" 50 248
"2345" "SachsenAnhalt" 2021 "f" 55 458
"2346" "SachsenAnhalt" 2021 "f" 60 658
"2347" "SachsenAnhalt" 2021 "f" 65 949
"2348" "SachsenAnhalt" 2021 "f" 70 1164
"2349" "SachsenAnhalt" 2021 "f" 75 1830
"2350" "SachsenAnhalt" 2021 "f" 80 3720
"2351" "SachsenAnhalt" 2021 "f" 85 4126
"2352" "SachsenAnhalt" 2021 "f" 90 4678
"2353" "SachsenAnhalt" 2021 "m" 0 34
"2354" "SachsenAnhalt" 2021 "m" 1 36
"2355" "SachsenAnhalt" 2021 "m" 20 48
"2356" "SachsenAnhalt" 2021 "m" 30 67
"2357" "SachsenAnhalt" 2021 "m" 35 121
"2358" "SachsenAnhalt" 2021 "m" 40 165
"2359" "SachsenAnhalt" 2021 "m" 45 217
"2360" "SachsenAnhalt" 2021 "m" 50 543
"2361" "SachsenAnhalt" 2021 "m" 55 1105
"2362" "SachsenAnhalt" 2021 "m" 60 1496
"2363" "SachsenAnhalt" 2021 "m" 65 2042
"2364" "SachsenAnhalt" 2021 "m" 70 2022
"2365" "SachsenAnhalt" 2021 "m" 75 2507
"2366" "SachsenAnhalt" 2021 "m" 80 3861
"2367" "SachsenAnhalt" 2021 "m" 85 3025
"2368" "SachsenAnhalt" 2021 "m" 90 1852
"2369" "SachsenAnhalt" 2022 "f" 0 24
"2370" "SachsenAnhalt" 2022 "f" 1 22
"2371" "SachsenAnhalt" 2022 "f" 20 21
"2372" "SachsenAnhalt" 2022 "f" 30 33
"2373" "SachsenAnhalt" 2022 "f" 35 38
"2374" "SachsenAnhalt" 2022 "f" 40 76
"2375" "SachsenAnhalt" 2022 "f" 45 97
"2376" "SachsenAnhalt" 2022 "f" 50 219
"2377" "SachsenAnhalt" 2022 "f" 55 398
"2378" "SachsenAnhalt" 2022 "f" 60 661
"2379" "SachsenAnhalt" 2022 "f" 65 979
"2380" "SachsenAnhalt" 2022 "f" 70 1237
"2381" "SachsenAnhalt" 2022 "f" 75 1715
"2382" "SachsenAnhalt" 2022 "f" 80 3738
"2383" "SachsenAnhalt" 2022 "f" 85 4290
"2384" "SachsenAnhalt" 2022 "f" 90 4769
"2385" "SachsenAnhalt" 2022 "m" 0 25
"2386" "SachsenAnhalt" 2022 "m" 1 37
"2387" "SachsenAnhalt" 2022 "m" 20 58
"2388" "SachsenAnhalt" 2022 "m" 30 79
"2389" "SachsenAnhalt" 2022 "m" 35 117
"2390" "SachsenAnhalt" 2022 "m" 40 163
"2391" "SachsenAnhalt" 2022 "m" 45 211
"2392" "SachsenAnhalt" 2022 "m" 50 484
"2393" "SachsenAnhalt" 2022 "m" 55 980
"2394" "SachsenAnhalt" 2022 "m" 60 1455
"2395" "SachsenAnhalt" 2022 "m" 65 1998
"2396" "SachsenAnhalt" 2022 "m" 70 2051
"2397" "SachsenAnhalt" 2022 "m" 75 2344
"2398" "SachsenAnhalt" 2022 "m" 80 3860
"2399" "SachsenAnhalt" 2022 "m" 85 3124
"2400" "SachsenAnhalt" 2022 "m" 90 1978
"2401" "Thueringen" 2018 "f" 0 27
"2402" "Thueringen" 2018 "f" 1 18
"2403" "Thueringen" 2018 "f" 20 27
"2404" "Thueringen" 2018 "f" 30 29
"2405" "Thueringen" 2018 "f" 35 29
"2406" "Thueringen" 2018 "f" 40 52
"2407" "Thueringen" 2018 "f" 45 104
"2408" "Thueringen" 2018 "f" 50 206
"2409" "Thueringen" 2018 "f" 55 376
"2410" "Thueringen" 2018 "f" 60 511
"2411" "Thueringen" 2018 "f" 65 710
"2412" "Thueringen" 2018 "f" 70 794
"2413" "Thueringen" 2018 "f" 75 1986
"2414" "Thueringen" 2018 "f" 80 2941
"2415" "Thueringen" 2018 "f" 85 3319
"2416" "Thueringen" 2018 "f" 90 3871
"2417" "Thueringen" 2018 "m" 0 25
"2418" "Thueringen" 2018 "m" 1 19
"2419" "Thueringen" 2018 "m" 20 51
"2420" "Thueringen" 2018 "m" 30 55
"2421" "Thueringen" 2018 "m" 35 77
"2422" "Thueringen" 2018 "m" 40 102
"2423" "Thueringen" 2018 "m" 45 239
"2424" "Thueringen" 2018 "m" 50 463
"2425" "Thueringen" 2018 "m" 55 792
"2426" "Thueringen" 2018 "m" 60 1124
"2427" "Thueringen" 2018 "m" 65 1462
"2428" "Thueringen" 2018 "m" 70 1431
"2429" "Thueringen" 2018 "m" 75 2655
"2430" "Thueringen" 2018 "m" 80 2826
"2431" "Thueringen" 2018 "m" 85 2161
"2432" "Thueringen" 2018 "m" 90 1342
"2433" "Thueringen" 2019 "f" 0 19
"2434" "Thueringen" 2019 "f" 1 15
"2435" "Thueringen" 2019 "f" 20 14
"2436" "Thueringen" 2019 "f" 30 28
"2437" "Thueringen" 2019 "f" 35 37
"2438" "Thueringen" 2019 "f" 40 50
"2439" "Thueringen" 2019 "f" 45 104
"2440" "Thueringen" 2019 "f" 50 164
"2441" "Thueringen" 2019 "f" 55 369
"2442" "Thueringen" 2019 "f" 60 528
"2443" "Thueringen" 2019 "f" 65 723
"2444" "Thueringen" 2019 "f" 70 810
"2445" "Thueringen" 2019 "f" 75 1860
"2446" "Thueringen" 2019 "f" 80 2857
"2447" "Thueringen" 2019 "f" 85 3244
"2448" "Thueringen" 2019 "f" 90 3875
"2449" "Thueringen" 2019 "m" 0 28
"2450" "Thueringen" 2019 "m" 1 41
"2451" "Thueringen" 2019 "m" 20 41
"2452" "Thueringen" 2019 "m" 30 63
"2453" "Thueringen" 2019 "m" 35 84
"2454" "Thueringen" 2019 "m" 40 99
"2455" "Thueringen" 2019 "m" 45 180
"2456" "Thueringen" 2019 "m" 50 446
"2457" "Thueringen" 2019 "m" 55 792
"2458" "Thueringen" 2019 "m" 60 1092
"2459" "Thueringen" 2019 "m" 65 1475
"2460" "Thueringen" 2019 "m" 70 1351
"2461" "Thueringen" 2019 "m" 75 2390
"2462" "Thueringen" 2019 "m" 80 2911
"2463" "Thueringen" 2019 "m" 85 2166
"2464" "Thueringen" 2019 "m" 90 1340
"2465" "Thueringen" 2020 "f" 0 19
"2466" "Thueringen" 2020 "f" 1 19
"2467" "Thueringen" 2020 "f" 20 18
"2468" "Thueringen" 2020 "f" 30 29
"2469" "Thueringen" 2020 "f" 35 40
"2470" "Thueringen" 2020 "f" 40 32
"2471" "Thueringen" 2020 "f" 45 85
"2472" "Thueringen" 2020 "f" 50 173
"2473" "Thueringen" 2020 "f" 55 351
"2474" "Thueringen" 2020 "f" 60 464
"2475" "Thueringen" 2020 "f" 65 703
"2476" "Thueringen" 2020 "f" 70 810
"2477" "Thueringen" 2020 "f" 75 1653
"2478" "Thueringen" 2020 "f" 80 3116
"2479" "Thueringen" 2020 "f" 85 3317
"2480" "Thueringen" 2020 "f" 90 4063
"2481" "Thueringen" 2020 "m" 0 21
"2482" "Thueringen" 2020 "m" 1 24
"2483" "Thueringen" 2020 "m" 20 43
"2484" "Thueringen" 2020 "m" 30 40
"2485" "Thueringen" 2020 "m" 35 85
"2486" "Thueringen" 2020 "m" 40 120
"2487" "Thueringen" 2020 "m" 45 197
"2488" "Thueringen" 2020 "m" 50 361
"2489" "Thueringen" 2020 "m" 55 789
"2490" "Thueringen" 2020 "m" 60 1160
"2491" "Thueringen" 2020 "m" 65 1589
"2492" "Thueringen" 2020 "m" 70 1440
"2493" "Thueringen" 2020 "m" 75 2232
"2494" "Thueringen" 2020 "m" 80 3245
"2495" "Thueringen" 2020 "m" 85 2418
"2496" "Thueringen" 2020 "m" 90 1570
"2497" "Thueringen" 2021 "f" 0 21
"2498" "Thueringen" 2021 "f" 1 19
"2499" "Thueringen" 2021 "f" 20 23
"2500" "Thueringen" 2021 "f" 30 27
"2501" "Thueringen" 2021 "f" 35 44
"2502" "Thueringen" 2021 "f" 40 60
"2503" "Thueringen" 2021 "f" 45 116
"2504" "Thueringen" 2021 "f" 50 197
"2505" "Thueringen" 2021 "f" 55 370
"2506" "Thueringen" 2021 "f" 60 597
"2507" "Thueringen" 2021 "f" 65 818
"2508" "Thueringen" 2021 "f" 70 1063
"2509" "Thueringen" 2021 "f" 75 1668
"2510" "Thueringen" 2021 "f" 80 3575
"2511" "Thueringen" 2021 "f" 85 3819
"2512" "Thueringen" 2021 "f" 90 4613
"2513" "Thueringen" 2021 "m" 0 26
"2514" "Thueringen" 2021 "m" 1 23
"2515" "Thueringen" 2021 "m" 20 39
"2516" "Thueringen" 2021 "m" 30 56
"2517" "Thueringen" 2021 "m" 35 90
"2518" "Thueringen" 2021 "m" 40 133
"2519" "Thueringen" 2021 "m" 45 232
"2520" "Thueringen" 2021 "m" 50 489
"2521" "Thueringen" 2021 "m" 55 861
"2522" "Thueringen" 2021 "m" 60 1310
"2523" "Thueringen" 2021 "m" 65 1814
"2524" "Thueringen" 2021 "m" 70 1921
"2525" "Thueringen" 2021 "m" 75 2274
"2526" "Thueringen" 2021 "m" 80 3824
"2527" "Thueringen" 2021 "m" 85 2849
"2528" "Thueringen" 2021 "m" 90 1859
"2529" "Thueringen" 2022 "f" 0 30
"2530" "Thueringen" 2022 "f" 1 27
"2531" "Thueringen" 2022 "f" 20 19
"2532" "Thueringen" 2022 "f" 30 29
"2533" "Thueringen" 2022 "f" 35 43
"2534" "Thueringen" 2022 "f" 40 62
"2535" "Thueringen" 2022 "f" 45 82
"2536" "Thueringen" 2022 "f" 50 180
"2537" "Thueringen" 2022 "f" 55 371
"2538" "Thueringen" 2022 "f" 60 597
"2539" "Thueringen" 2022 "f" 65 840
"2540" "Thueringen" 2022 "f" 70 1077
"2541" "Thueringen" 2022 "f" 75 1441
"2542" "Thueringen" 2022 "f" 80 3293
"2543" "Thueringen" 2022 "f" 85 3702
"2544" "Thueringen" 2022 "f" 90 4340
"2545" "Thueringen" 2022 "m" 0 23
"2546" "Thueringen" 2022 "m" 1 39
"2547" "Thueringen" 2022 "m" 20 53
"2548" "Thueringen" 2022 "m" 30 46
"2549" "Thueringen" 2022 "m" 35 76
"2550" "Thueringen" 2022 "m" 40 128
"2551" "Thueringen" 2022 "m" 45 182
"2552" "Thueringen" 2022 "m" 50 405
"2553" "Thueringen" 2022 "m" 55 787
"2554" "Thueringen" 2022 "m" 60 1247
"2555" "Thueringen" 2022 "m" 65 1677
"2556" "Thueringen" 2022 "m" 70 1916
"2557" "Thueringen" 2022 "m" 75 2012
"2558" "Thueringen" 2022 "m" 80 3496
"2559" "Thueringen" 2022 "m" 85 2815
"2560" "Thueringen" 2022 "m" 90 1760
