"PopName" "Year" "Sex" "AgeGroup" "Population"
"14699" "Sachsen" 2019 "m" 47 24807
"14700" "Sachsen" 2019 "m" 48 28752
"14701" "Sachsen" 2019 "m" 49 28496
"14702" "Sachsen" 2019 "m" 50 28379
"14703" "Sachsen" 2019 "m" 51 28665
"14704" "Sachsen" 2019 "m" 52 29571
"14705" "Sachsen" 2019 "m" 53 30846
"14706" "Sachsen" 2019 "m" 54 32153
"14707" "Sachsen" 2019 "m" 55 32849
"14708" "Sachsen" 2019 "m" 56 33459
"14709" "Sachsen" 2019 "m" 57 32747
"14710" "Sachsen" 2019 "m" 58 32230
"14711" "Sachsen" 2019 "m" 59 30894
"14712" "Sachsen" 2019 "m" 60 30349
"14713" "Sachsen" 2019 "m" 61 27759
"14714" "Sachsen" 2019 "m" 62 27442
"14715" "Sachsen" 2019 "m" 63 27699
"14716" "Sachsen" 2019 "m" 64 28381
"14717" "Sachsen" 2019 "m" 65 27669
"14718" "Sachsen" 2019 "m" 66 27562
"14719" "Sachsen" 2019 "m" 67 28001
"14720" "Sachsen" 2019 "m" 68 28003
"14721" "Sachsen" 2019 "m" 69 26719
"14722" "Sachsen" 2019 "m" 70 23002
"14723" "Sachsen" 2019 "m" 71 18245
"14724" "Sachsen" 2019 "m" 72 17649
"14725" "Sachsen" 2019 "m" 73 13216
"14726" "Sachsen" 2019 "m" 74 14982
"14727" "Sachsen" 2019 "m" 75 21792
"14728" "Sachsen" 2019 "m" 76 20992
"14729" "Sachsen" 2019 "m" 77 18946
"14730" "Sachsen" 2019 "m" 78 22705
"14731" "Sachsen" 2019 "m" 79 22654
"14732" "Sachsen" 2019 "m" 80 20900
"14733" "Sachsen" 2019 "m" 81 18080
"14734" "Sachsen" 2019 "m" 82 15563
"14735" "Sachsen" 2019 "m" 83 13968
"14736" "Sachsen" 2019 "m" 84 12957
"14737" "Sachsen" 2019 "m" 85 10528
"14738" "Sachsen" 2019 "m" 86 7275
"14739" "Sachsen" 2019 "m" 87 6062
"14740" "Sachsen" 2019 "m" 88 5409
"14741" "Sachsen" 2019 "m" 89 4798
"14742" "Sachsen" 2019 "m" 90 12815
"14743" "Sachsen" 2020 "f" 0 16211
"14744" "Sachsen" 2020 "f" 1 16928
"14745" "Sachsen" 2020 "f" 2 17597
"14746" "Sachsen" 2020 "f" 3 18425
"14747" "Sachsen" 2020 "f" 4 18884
"14748" "Sachsen" 2020 "f" 5 18491
"14749" "Sachsen" 2020 "f" 6 18597
"14750" "Sachsen" 2020 "f" 7 17874
"14751" "Sachsen" 2020 "f" 8 18103
"14752" "Sachsen" 2020 "f" 9 17753
"14753" "Sachsen" 2020 "f" 10 18172
"14754" "Sachsen" 2020 "f" 11 17375
"14755" "Sachsen" 2020 "f" 12 17726
"14756" "Sachsen" 2020 "f" 13 17147
"14757" "Sachsen" 2020 "f" 14 16398
"14758" "Sachsen" 2020 "f" 15 16410
"14759" "Sachsen" 2020 "f" 16 16604
"14760" "Sachsen" 2020 "f" 17 16106
"14761" "Sachsen" 2020 "f" 18 16160
"14762" "Sachsen" 2020 "f" 19 16427
"14763" "Sachsen" 2020 "f" 20 17595
"14764" "Sachsen" 2020 "f" 21 17053
"14765" "Sachsen" 2020 "f" 22 16853
"14766" "Sachsen" 2020 "f" 23 16905
"14767" "Sachsen" 2020 "f" 24 16536
"14768" "Sachsen" 2020 "f" 25 15342
"14769" "Sachsen" 2020 "f" 26 14944
"14770" "Sachsen" 2020 "f" 27 15081
"14771" "Sachsen" 2020 "f" 28 15732
"14772" "Sachsen" 2020 "f" 29 18011
"14773" "Sachsen" 2020 "f" 30 24997
"14774" "Sachsen" 2020 "f" 31 25788
"14775" "Sachsen" 2020 "f" 32 26669
"14776" "Sachsen" 2020 "f" 33 27002
"14777" "Sachsen" 2020 "f" 34 26047
"14778" "Sachsen" 2020 "f" 35 25784
"14779" "Sachsen" 2020 "f" 36 25448
"14780" "Sachsen" 2020 "f" 37 25507
"14781" "Sachsen" 2020 "f" 38 25454
"14782" "Sachsen" 2020 "f" 39 24704
"14783" "Sachsen" 2020 "f" 40 25398
"14784" "Sachsen" 2020 "f" 41 24104
"14785" "Sachsen" 2020 "f" 42 24367
"14786" "Sachsen" 2020 "f" 43 23618
"14787" "Sachsen" 2020 "f" 44 21280
"14788" "Sachsen" 2020 "f" 45 20101
"14789" "Sachsen" 2020 "f" 46 19716
"14790" "Sachsen" 2020 "f" 47 19951
"14791" "Sachsen" 2020 "f" 48 21732
"14792" "Sachsen" 2020 "f" 49 25468
"14793" "Sachsen" 2020 "f" 50 25621
"14794" "Sachsen" 2020 "f" 51 26111
"14795" "Sachsen" 2020 "f" 52 26690
"14796" "Sachsen" 2020 "f" 53 27645
"14797" "Sachsen" 2020 "f" 54 29633
"14798" "Sachsen" 2020 "f" 55 30665
"14799" "Sachsen" 2020 "f" 56 32461
"14800" "Sachsen" 2020 "f" 57 32593
"14801" "Sachsen" 2020 "f" 58 32073
"14802" "Sachsen" 2020 "f" 59 32453
"14803" "Sachsen" 2020 "f" 60 31083
"14804" "Sachsen" 2020 "f" 61 30975
"14805" "Sachsen" 2020 "f" 62 28803
"14806" "Sachsen" 2020 "f" 63 28724
"14807" "Sachsen" 2020 "f" 64 29182
"14808" "Sachsen" 2020 "f" 65 30320
"14809" "Sachsen" 2020 "f" 66 30261
"14810" "Sachsen" 2020 "f" 67 30354
"14811" "Sachsen" 2020 "f" 68 30587
"14812" "Sachsen" 2020 "f" 69 31431
"14813" "Sachsen" 2020 "f" 70 30001
"14814" "Sachsen" 2020 "f" 71 26218
"14815" "Sachsen" 2020 "f" 72 20986
"14816" "Sachsen" 2020 "f" 73 21131
"14817" "Sachsen" 2020 "f" 74 15636
"14818" "Sachsen" 2020 "f" 75 18571
"14819" "Sachsen" 2020 "f" 76 26504
"14820" "Sachsen" 2020 "f" 77 26124
"14821" "Sachsen" 2020 "f" 78 24021
"14822" "Sachsen" 2020 "f" 79 29287
"14823" "Sachsen" 2020 "f" 80 29246
"14824" "Sachsen" 2020 "f" 81 28152
"14825" "Sachsen" 2020 "f" 82 24493
"14826" "Sachsen" 2020 "f" 83 21536
"14827" "Sachsen" 2020 "f" 84 20184
"14828" "Sachsen" 2020 "f" 85 18299
"14829" "Sachsen" 2020 "f" 86 16043
"14830" "Sachsen" 2020 "f" 87 11401
"14831" "Sachsen" 2020 "f" 88 9967
"14832" "Sachsen" 2020 "f" 89 9271
"14833" "Sachsen" 2020 "f" 90 38604
"14834" "Sachsen" 2020 "m" 0 17085
"14835" "Sachsen" 2020 "m" 1 17705
"14836" "Sachsen" 2020 "m" 2 18544
"14837" "Sachsen" 2020 "m" 3 19258
"14838" "Sachsen" 2020 "m" 4 19733
"14839" "Sachsen" 2020 "m" 5 19742
"14840" "Sachsen" 2020 "m" 6 19479
"14841" "Sachsen" 2020 "m" 7 19177
"14842" "Sachsen" 2020 "m" 8 19082
"14843" "Sachsen" 2020 "m" 9 18836
"14844" "Sachsen" 2020 "m" 10 18915
"14845" "Sachsen" 2020 "m" 11 18582
"14846" "Sachsen" 2020 "m" 12 18639
"14847" "Sachsen" 2020 "m" 13 18131
"14848" "Sachsen" 2020 "m" 14 17198
"14849" "Sachsen" 2020 "m" 15 17194
"14850" "Sachsen" 2020 "m" 16 17404
"14851" "Sachsen" 2020 "m" 17 16773
"14852" "Sachsen" 2020 "m" 18 16896
"14853" "Sachsen" 2020 "m" 19 17803
"14854" "Sachsen" 2020 "m" 20 19048
"14855" "Sachsen" 2020 "m" 21 18922
"14856" "Sachsen" 2020 "m" 22 18112
"14857" "Sachsen" 2020 "m" 23 18486
"14858" "Sachsen" 2020 "m" 24 18041
"14859" "Sachsen" 2020 "m" 25 17139
"14860" "Sachsen" 2020 "m" 26 16742
"14861" "Sachsen" 2020 "m" 27 17026
"14862" "Sachsen" 2020 "m" 28 17312
"14863" "Sachsen" 2020 "m" 29 19664
"14864" "Sachsen" 2020 "m" 30 27670
"14865" "Sachsen" 2020 "m" 31 28646
"14866" "Sachsen" 2020 "m" 32 29164
"14867" "Sachsen" 2020 "m" 33 29707
"14868" "Sachsen" 2020 "m" 34 28232
"14869" "Sachsen" 2020 "m" 35 28719
"14870" "Sachsen" 2020 "m" 36 27825
"14871" "Sachsen" 2020 "m" 37 28142
"14872" "Sachsen" 2020 "m" 38 28656
"14873" "Sachsen" 2020 "m" 39 27786
"14874" "Sachsen" 2020 "m" 40 28340
"14875" "Sachsen" 2020 "m" 41 27381
"14876" "Sachsen" 2020 "m" 42 27217
"14877" "Sachsen" 2020 "m" 43 26636
"14878" "Sachsen" 2020 "m" 44 23509
"14879" "Sachsen" 2020 "m" 45 22629
"14880" "Sachsen" 2020 "m" 46 22449
"14881" "Sachsen" 2020 "m" 47 22644
"14882" "Sachsen" 2020 "m" 48 24817
"14883" "Sachsen" 2020 "m" 49 28709
"14884" "Sachsen" 2020 "m" 50 28446
"14885" "Sachsen" 2020 "m" 51 28337
"14886" "Sachsen" 2020 "m" 52 28598
"14887" "Sachsen" 2020 "m" 53 29442
"14888" "Sachsen" 2020 "m" 54 30672
"14889" "Sachsen" 2020 "m" 55 31994
"14890" "Sachsen" 2020 "m" 56 32648
"14891" "Sachsen" 2020 "m" 57 33238
"14892" "Sachsen" 2020 "m" 58 32456
"14893" "Sachsen" 2020 "m" 59 31937
"14894" "Sachsen" 2020 "m" 60 30624
"14895" "Sachsen" 2020 "m" 61 30093
"14896" "Sachsen" 2020 "m" 62 27459
"14897" "Sachsen" 2020 "m" 63 27062
"14898" "Sachsen" 2020 "m" 64 27336
"14899" "Sachsen" 2020 "m" 65 27946
"14900" "Sachsen" 2020 "m" 66 27215
"14901" "Sachsen" 2020 "m" 67 27025
"14902" "Sachsen" 2020 "m" 68 27416
"14903" "Sachsen" 2020 "m" 69 27380
"14904" "Sachsen" 2020 "m" 70 26039
"14905" "Sachsen" 2020 "m" 71 22392
"14906" "Sachsen" 2020 "m" 72 17756
"14907" "Sachsen" 2020 "m" 73 17151
"14908" "Sachsen" 2020 "m" 74 12767
"14909" "Sachsen" 2020 "m" 75 14472
"14910" "Sachsen" 2020 "m" 76 20950
"14911" "Sachsen" 2020 "m" 77 20126
"14912" "Sachsen" 2020 "m" 78 18130
"14913" "Sachsen" 2020 "m" 79 21582
"14914" "Sachsen" 2020 "m" 80 21386
"14915" "Sachsen" 2020 "m" 81 19563
"14916" "Sachsen" 2020 "m" 82 16783
"14917" "Sachsen" 2020 "m" 83 14338
"14918" "Sachsen" 2020 "m" 84 12687
"14919" "Sachsen" 2020 "m" 85 11588
"14920" "Sachsen" 2020 "m" 86 9275
"14921" "Sachsen" 2020 "m" 87 6316
"14922" "Sachsen" 2020 "m" 88 5114
"14923" "Sachsen" 2020 "m" 89 4477
"14924" "Sachsen" 2020 "m" 90 13264
"14925" "Sachsen" 2021 "f" 0 15737
"14926" "Sachsen" 2021 "f" 1 16348
"14927" "Sachsen" 2021 "f" 2 17061
"14928" "Sachsen" 2021 "f" 3 17753
"14929" "Sachsen" 2021 "f" 4 18534
"14930" "Sachsen" 2021 "f" 5 18986
"14931" "Sachsen" 2021 "f" 6 18567
"14932" "Sachsen" 2021 "f" 7 18612
"14933" "Sachsen" 2021 "f" 8 17950
"14934" "Sachsen" 2021 "f" 9 18220
"14935" "Sachsen" 2021 "f" 10 17843
"14936" "Sachsen" 2021 "f" 11 18233
"14937" "Sachsen" 2021 "f" 12 17449
"14938" "Sachsen" 2021 "f" 13 17770
"14939" "Sachsen" 2021 "f" 14 17192
"14940" "Sachsen" 2021 "f" 15 16447
"14941" "Sachsen" 2021 "f" 16 16465
"14942" "Sachsen" 2021 "f" 17 16633
"14943" "Sachsen" 2021 "f" 18 16536
"14944" "Sachsen" 2021 "f" 19 16761
"14945" "Sachsen" 2021 "f" 20 17039
"14946" "Sachsen" 2021 "f" 21 18020
"14947" "Sachsen" 2021 "f" 22 17386
"14948" "Sachsen" 2021 "f" 23 17250
"14949" "Sachsen" 2021 "f" 24 17305
"14950" "Sachsen" 2021 "f" 25 16836
"14951" "Sachsen" 2021 "f" 26 15488
"14952" "Sachsen" 2021 "f" 27 14963
"14953" "Sachsen" 2021 "f" 28 15141
"14954" "Sachsen" 2021 "f" 29 15801
"14955" "Sachsen" 2021 "f" 30 18064
"14956" "Sachsen" 2021 "f" 31 25073
"14957" "Sachsen" 2021 "f" 32 25861
"14958" "Sachsen" 2021 "f" 33 26749
"14959" "Sachsen" 2021 "f" 34 27133
"14960" "Sachsen" 2021 "f" 35 26177
"14961" "Sachsen" 2021 "f" 36 25931
"14962" "Sachsen" 2021 "f" 37 25601
"14963" "Sachsen" 2021 "f" 38 25610
"14964" "Sachsen" 2021 "f" 39 25514
"14965" "Sachsen" 2021 "f" 40 24798
"14966" "Sachsen" 2021 "f" 41 25497
"14967" "Sachsen" 2021 "f" 42 24189
"14968" "Sachsen" 2021 "f" 43 24418
"14969" "Sachsen" 2021 "f" 44 23689
"14970" "Sachsen" 2021 "f" 45 21305
"14971" "Sachsen" 2021 "f" 46 20168
"14972" "Sachsen" 2021 "f" 47 19751
"14973" "Sachsen" 2021 "f" 48 19991
"14974" "Sachsen" 2021 "f" 49 21775
"14975" "Sachsen" 2021 "f" 50 25488
"14976" "Sachsen" 2021 "f" 51 25619
"14977" "Sachsen" 2021 "f" 52 26112
"14978" "Sachsen" 2021 "f" 53 26642
"14979" "Sachsen" 2021 "f" 54 27633
"14980" "Sachsen" 2021 "f" 55 29582
"14981" "Sachsen" 2021 "f" 56 30629
"14982" "Sachsen" 2021 "f" 57 32383
"14983" "Sachsen" 2021 "f" 58 32525
"14984" "Sachsen" 2021 "f" 59 31977
"14985" "Sachsen" 2021 "f" 60 32358
"14986" "Sachsen" 2021 "f" 61 30967
"14987" "Sachsen" 2021 "f" 62 30842
"14988" "Sachsen" 2021 "f" 63 28693
"14989" "Sachsen" 2021 "f" 64 28596
"14990" "Sachsen" 2021 "f" 65 28995
"14991" "Sachsen" 2021 "f" 66 30108
"14992" "Sachsen" 2021 "f" 67 30027
"14993" "Sachsen" 2021 "f" 68 30114
"14994" "Sachsen" 2021 "f" 69 30281
"14995" "Sachsen" 2021 "f" 70 31109
"14996" "Sachsen" 2021 "f" 71 29654
"14997" "Sachsen" 2021 "f" 72 25828
"14998" "Sachsen" 2021 "f" 73 20689
"14999" "Sachsen" 2021 "f" 74 20820
"15000" "Sachsen" 2021 "f" 75 15325
"15001" "Sachsen" 2021 "f" 76 18201
"15002" "Sachsen" 2021 "f" 77 25851
"15003" "Sachsen" 2021 "f" 78 25428
"15004" "Sachsen" 2021 "f" 79 23294
"15005" "Sachsen" 2021 "f" 80 28211
"15006" "Sachsen" 2021 "f" 81 28028
"15007" "Sachsen" 2021 "f" 82 26851
"15008" "Sachsen" 2021 "f" 83 23170
"15009" "Sachsen" 2021 "f" 84 20197
"15010" "Sachsen" 2021 "f" 85 18648
"15011" "Sachsen" 2021 "f" 86 16769
"15012" "Sachsen" 2021 "f" 87 14460
"15013" "Sachsen" 2021 "f" 88 10085
"15014" "Sachsen" 2021 "f" 89 8651
"15015" "Sachsen" 2021 "f" 90 37658
"15016" "Sachsen" 2021 "m" 0 16721
"15017" "Sachsen" 2021 "m" 1 17246
"15018" "Sachsen" 2021 "m" 2 17800
"15019" "Sachsen" 2021 "m" 3 18634
"15020" "Sachsen" 2021 "m" 4 19337
"15021" "Sachsen" 2021 "m" 5 19818
"15022" "Sachsen" 2021 "m" 6 19831
"15023" "Sachsen" 2021 "m" 7 19569
"15024" "Sachsen" 2021 "m" 8 19282
"15025" "Sachsen" 2021 "m" 9 19153
"15026" "Sachsen" 2021 "m" 10 18907
"15027" "Sachsen" 2021 "m" 11 19008
"15028" "Sachsen" 2021 "m" 12 18642
"15029" "Sachsen" 2021 "m" 13 18729
"15030" "Sachsen" 2021 "m" 14 18199
"15031" "Sachsen" 2021 "m" 15 17311
"15032" "Sachsen" 2021 "m" 16 17297
"15033" "Sachsen" 2021 "m" 17 17507
"15034" "Sachsen" 2021 "m" 18 17162
"15035" "Sachsen" 2021 "m" 19 17496
"15036" "Sachsen" 2021 "m" 20 18449
"15037" "Sachsen" 2021 "m" 21 19636
"15038" "Sachsen" 2021 "m" 22 19408
"15039" "Sachsen" 2021 "m" 23 18751
"15040" "Sachsen" 2021 "m" 24 18948
"15041" "Sachsen" 2021 "m" 25 18430
"15042" "Sachsen" 2021 "m" 26 17519
"15043" "Sachsen" 2021 "m" 27 17048
"15044" "Sachsen" 2021 "m" 28 17172
"15045" "Sachsen" 2021 "m" 29 17351
"15046" "Sachsen" 2021 "m" 30 19771
"15047" "Sachsen" 2021 "m" 31 27638
"15048" "Sachsen" 2021 "m" 32 28760
"15049" "Sachsen" 2021 "m" 33 29226
"15050" "Sachsen" 2021 "m" 34 29683
"15051" "Sachsen" 2021 "m" 35 28303
"15052" "Sachsen" 2021 "m" 36 28725
"15053" "Sachsen" 2021 "m" 37 27883
"15054" "Sachsen" 2021 "m" 38 28184
"15055" "Sachsen" 2021 "m" 39 28700
"15056" "Sachsen" 2021 "m" 40 27880
"15057" "Sachsen" 2021 "m" 41 28385
"15058" "Sachsen" 2021 "m" 42 27458
"15059" "Sachsen" 2021 "m" 43 27256
"15060" "Sachsen" 2021 "m" 44 26649
"15061" "Sachsen" 2021 "m" 45 23593
"15062" "Sachsen" 2021 "m" 46 22620
"15063" "Sachsen" 2021 "m" 47 22505
"15064" "Sachsen" 2021 "m" 48 22642
"15065" "Sachsen" 2021 "m" 49 24778
"15066" "Sachsen" 2021 "m" 50 28686
"15067" "Sachsen" 2021 "m" 51 28416
"15068" "Sachsen" 2021 "m" 52 28283
"15069" "Sachsen" 2021 "m" 53 28527
"15070" "Sachsen" 2021 "m" 54 29296
"15071" "Sachsen" 2021 "m" 55 30526
"15072" "Sachsen" 2021 "m" 56 31808
"15073" "Sachsen" 2021 "m" 57 32408
"15074" "Sachsen" 2021 "m" 58 32994
"15075" "Sachsen" 2021 "m" 59 32178
"15076" "Sachsen" 2021 "m" 60 31599
"15077" "Sachsen" 2021 "m" 61 30240
"15078" "Sachsen" 2021 "m" 62 29722
"15079" "Sachsen" 2021 "m" 63 27091
"15080" "Sachsen" 2021 "m" 64 26663
"15081" "Sachsen" 2021 "m" 65 26866
"15082" "Sachsen" 2021 "m" 66 27392
"15083" "Sachsen" 2021 "m" 67 26632
"15084" "Sachsen" 2021 "m" 68 26406
"15085" "Sachsen" 2021 "m" 69 26696
"15086" "Sachsen" 2021 "m" 70 26627
"15087" "Sachsen" 2021 "m" 71 25299
"15088" "Sachsen" 2021 "m" 72 21714
"15089" "Sachsen" 2021 "m" 73 17172
"15090" "Sachsen" 2021 "m" 74 16533
"15091" "Sachsen" 2021 "m" 75 12278
"15092" "Sachsen" 2021 "m" 76 13835
"15093" "Sachsen" 2021 "m" 77 20095
"15094" "Sachsen" 2021 "m" 78 19205
"15095" "Sachsen" 2021 "m" 79 17184
"15096" "Sachsen" 2021 "m" 80 20313
"15097" "Sachsen" 2021 "m" 81 19995
"15098" "Sachsen" 2021 "m" 82 18111
"15099" "Sachsen" 2021 "m" 83 15415
"15100" "Sachsen" 2021 "m" 84 12971
"15101" "Sachsen" 2021 "m" 85 11374
"15102" "Sachsen" 2021 "m" 86 10236
"15103" "Sachsen" 2021 "m" 87 8117
"15104" "Sachsen" 2021 "m" 88 5366
"15105" "Sachsen" 2021 "m" 89 4194
"15106" "Sachsen" 2021 "m" 90 13421
"15107" "Sachsen" 2022 "f" 0 14347
"15108" "Sachsen" 2022 "f" 1 16211
"15109" "Sachsen" 2022 "f" 2 16823
"15110" "Sachsen" 2022 "f" 3 17634
"15111" "Sachsen" 2022 "f" 4 18274
"15112" "Sachsen" 2022 "f" 5 19188
"15113" "Sachsen" 2022 "f" 6 19517
"15114" "Sachsen" 2022 "f" 7 19215
"15115" "Sachsen" 2022 "f" 8 19316
"15116" "Sachsen" 2022 "f" 9 18619
"15117" "Sachsen" 2022 "f" 10 18874
"15118" "Sachsen" 2022 "f" 11 18451
"15119" "Sachsen" 2022 "f" 12 18876
"15120" "Sachsen" 2022 "f" 13 18061
"15121" "Sachsen" 2022 "f" 14 18464
"15122" "Sachsen" 2022 "f" 15 17769
"15123" "Sachsen" 2022 "f" 16 16998
"15124" "Sachsen" 2022 "f" 17 16996
"15125" "Sachsen" 2022 "f" 18 17434
"15126" "Sachsen" 2022 "f" 19 17552
"15127" "Sachsen" 2022 "f" 20 17780
"15128" "Sachsen" 2022 "f" 21 17838
"15129" "Sachsen" 2022 "f" 22 18769
"15130" "Sachsen" 2022 "f" 23 18137
"15131" "Sachsen" 2022 "f" 24 17927
"15132" "Sachsen" 2022 "f" 25 17916
"15133" "Sachsen" 2022 "f" 26 17466
"15134" "Sachsen" 2022 "f" 27 16084
"15135" "Sachsen" 2022 "f" 28 15549
"15136" "Sachsen" 2022 "f" 29 15744
"15137" "Sachsen" 2022 "f" 30 16295
"15138" "Sachsen" 2022 "f" 31 18689
"15139" "Sachsen" 2022 "f" 32 25849
"15140" "Sachsen" 2022 "f" 33 26581
"15141" "Sachsen" 2022 "f" 34 27559
"15142" "Sachsen" 2022 "f" 35 27997
"15143" "Sachsen" 2022 "f" 36 27023
"15144" "Sachsen" 2022 "f" 37 26804
"15145" "Sachsen" 2022 "f" 38 26518
"15146" "Sachsen" 2022 "f" 39 26518
"15147" "Sachsen" 2022 "f" 40 26346
"15148" "Sachsen" 2022 "f" 41 25595
"15149" "Sachsen" 2022 "f" 42 26224
"15150" "Sachsen" 2022 "f" 43 24862
"15151" "Sachsen" 2022 "f" 44 25003
"15152" "Sachsen" 2022 "f" 45 24310
"15153" "Sachsen" 2022 "f" 46 21831
"15154" "Sachsen" 2022 "f" 47 20628
"15155" "Sachsen" 2022 "f" 48 20247
"15156" "Sachsen" 2022 "f" 49 20365
"15157" "Sachsen" 2022 "f" 50 22146
"15158" "Sachsen" 2022 "f" 51 25794
"15159" "Sachsen" 2022 "f" 52 25915
"15160" "Sachsen" 2022 "f" 53 26432
"15161" "Sachsen" 2022 "f" 54 26886
"15162" "Sachsen" 2022 "f" 55 27884
"15163" "Sachsen" 2022 "f" 56 29787
"15164" "Sachsen" 2022 "f" 57 30816
"15165" "Sachsen" 2022 "f" 58 32587
"15166" "Sachsen" 2022 "f" 59 32703
"15167" "Sachsen" 2022 "f" 60 32135
"15168" "Sachsen" 2022 "f" 61 32513
"15169" "Sachsen" 2022 "f" 62 31166
"15170" "Sachsen" 2022 "f" 63 30999
"15171" "Sachsen" 2022 "f" 64 28883
"15172" "Sachsen" 2022 "f" 65 28718
"15173" "Sachsen" 2022 "f" 66 29099
"15174" "Sachsen" 2022 "f" 67 30068
"15175" "Sachsen" 2022 "f" 68 30006
"15176" "Sachsen" 2022 "f" 69 30024
"15177" "Sachsen" 2022 "f" 70 30158
"15178" "Sachsen" 2022 "f" 71 30967
"15179" "Sachsen" 2022 "f" 72 29410
"15180" "Sachsen" 2022 "f" 73 25667
"15181" "Sachsen" 2022 "f" 74 20506
"15182" "Sachsen" 2022 "f" 75 20570
"15183" "Sachsen" 2022 "f" 76 15150
"15184" "Sachsen" 2022 "f" 77 17815
"15185" "Sachsen" 2022 "f" 78 25270
"15186" "Sachsen" 2022 "f" 79 24724
"15187" "Sachsen" 2022 "f" 80 22520
"15188" "Sachsen" 2022 "f" 81 27279
"15189" "Sachsen" 2022 "f" 82 26864
"15190" "Sachsen" 2022 "f" 83 25552
"15191" "Sachsen" 2022 "f" 84 21896
"15192" "Sachsen" 2022 "f" 85 18866
"15193" "Sachsen" 2022 "f" 86 17197
"15194" "Sachsen" 2022 "f" 87 15233
"15195" "Sachsen" 2022 "f" 88 12892
"15196" "Sachsen" 2022 "f" 89 8891
"15197" "Sachsen" 2022 "f" 90 36554
"15198" "Sachsen" 2022 "m" 0 15085
"15199" "Sachsen" 2022 "m" 1 17260
"15200" "Sachsen" 2022 "m" 2 17699
"15201" "Sachsen" 2022 "m" 3 18371
"15202" "Sachsen" 2022 "m" 4 19244
"15203" "Sachsen" 2022 "m" 5 19976
"15204" "Sachsen" 2022 "m" 6 20492
"15205" "Sachsen" 2022 "m" 7 20484
"15206" "Sachsen" 2022 "m" 8 20293
"15207" "Sachsen" 2022 "m" 9 19995
"15208" "Sachsen" 2022 "m" 10 19856
"15209" "Sachsen" 2022 "m" 11 19573
"15210" "Sachsen" 2022 "m" 12 19642
"15211" "Sachsen" 2022 "m" 13 19365
"15212" "Sachsen" 2022 "m" 14 19374
"15213" "Sachsen" 2022 "m" 15 18886
"15214" "Sachsen" 2022 "m" 16 18039
"15215" "Sachsen" 2022 "m" 17 17969
"15216" "Sachsen" 2022 "m" 18 18559
"15217" "Sachsen" 2022 "m" 19 18218
"15218" "Sachsen" 2022 "m" 20 18517
"15219" "Sachsen" 2022 "m" 21 19443
"15220" "Sachsen" 2022 "m" 22 20605
"15221" "Sachsen" 2022 "m" 23 20315
"15222" "Sachsen" 2022 "m" 24 19576
"15223" "Sachsen" 2022 "m" 25 19735
"15224" "Sachsen" 2022 "m" 26 19156
"15225" "Sachsen" 2022 "m" 27 18090
"15226" "Sachsen" 2022 "m" 28 17559
"15227" "Sachsen" 2022 "m" 29 17662
"15228" "Sachsen" 2022 "m" 30 17889
"15229" "Sachsen" 2022 "m" 31 20224
"15230" "Sachsen" 2022 "m" 32 27976
"15231" "Sachsen" 2022 "m" 33 29102
"15232" "Sachsen" 2022 "m" 34 29624
"15233" "Sachsen" 2022 "m" 35 30098
"15234" "Sachsen" 2022 "m" 36 28642
"15235" "Sachsen" 2022 "m" 37 29159
"15236" "Sachsen" 2022 "m" 38 28278
"15237" "Sachsen" 2022 "m" 39 28546
"15238" "Sachsen" 2022 "m" 40 29019
"15239" "Sachsen" 2022 "m" 41 28272
"15240" "Sachsen" 2022 "m" 42 28805
"15241" "Sachsen" 2022 "m" 43 27807
"15242" "Sachsen" 2022 "m" 44 27496
"15243" "Sachsen" 2022 "m" 45 26847
"15244" "Sachsen" 2022 "m" 46 23826
"15245" "Sachsen" 2022 "m" 47 22836
"15246" "Sachsen" 2022 "m" 48 22682
"15247" "Sachsen" 2022 "m" 49 22758
"15248" "Sachsen" 2022 "m" 50 24882
"15249" "Sachsen" 2022 "m" 51 28765
"15250" "Sachsen" 2022 "m" 52 28407
"15251" "Sachsen" 2022 "m" 53 28302
"15252" "Sachsen" 2022 "m" 54 28481
"15253" "Sachsen" 2022 "m" 55 29289
"15254" "Sachsen" 2022 "m" 56 30444
"15255" "Sachsen" 2022 "m" 57 31681
"15256" "Sachsen" 2022 "m" 58 32250
"15257" "Sachsen" 2022 "m" 59 32780
"15258" "Sachsen" 2022 "m" 60 31980
"15259" "Sachsen" 2022 "m" 61 31454
"15260" "Sachsen" 2022 "m" 62 30075
"15261" "Sachsen" 2022 "m" 63 29549
"15262" "Sachsen" 2022 "m" 64 26902
"15263" "Sachsen" 2022 "m" 65 26425
"15264" "Sachsen" 2022 "m" 66 26522
"15265" "Sachsen" 2022 "m" 67 26990
"15266" "Sachsen" 2022 "m" 68 26114
"15267" "Sachsen" 2022 "m" 69 25936
"15268" "Sachsen" 2022 "m" 70 26089
"15269" "Sachsen" 2022 "m" 71 25984
"15270" "Sachsen" 2022 "m" 72 24663
"15271" "Sachsen" 2022 "m" 73 21107
"15272" "Sachsen" 2022 "m" 74 16637
"15273" "Sachsen" 2022 "m" 75 16013
"15274" "Sachsen" 2022 "m" 76 11818
"15275" "Sachsen" 2022 "m" 77 13306
"15276" "Sachsen" 2022 "m" 78 19176
"15277" "Sachsen" 2022 "m" 79 18255
"15278" "Sachsen" 2022 "m" 80 16268
"15279" "Sachsen" 2022 "m" 81 19228
"15280" "Sachsen" 2022 "m" 82 18771
